rep_id,rep_name,region,city,month_year,monthly_rx,rolling_3m_avg_rx,efficiency_ratio,performance_quadrant
49,Alka Wable,South,Chennai,2024-02,1477,1346.33,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-03,1456,1417.0,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-04,1475,1469.33,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-05,1497,1476.0,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-06,1513,1495.0,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-07,1295,1435.0,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-08,1320,1376.0,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-09,1360,1325.0,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-10,1547,1409.0,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-11,1601,1502.67,0.91,"Low Effort, Low Impact"
49,Alka Wable,South,Chennai,2024-12,1424,1524.0,0.91,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2023-07,1230,1230.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2023-08,1208,1219.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2023-09,1220,1219.33,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2023-10,1422,1283.33,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2023-11,1453,1365.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2023-12,1320,1398.33,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-01,1346,1373.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-02,1444,1370.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-03,1481,1423.67,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-04,1485,1470.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-05,1501,1489.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-06,1485,1490.33,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-07,1300,1428.67,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-08,1335,1373.33,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-09,1419,1351.33,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-10,1533,1429.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-11,1611,1521.0,0.914,"Low Effort, Low Impact"
50,Siddharth Zacharia,South,Chennai,2024-12,1451,1531.67,0.914,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2023-07,1223,1223.0,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2023-08,1195,1209.0,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2023-09,1206,1208.0,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2023-10,1414,1271.67,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2023-11,1444,1354.67,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2023-12,1306,1388.0,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-01,1328,1359.33,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-02,1434,1356.0,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-03,1474,1412.0,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-04,1479,1462.33,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-05,1482,1478.33,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-06,1462,1474.33,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-07,1284,1409.33,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-08,1327,1357.67,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-09,1412,1341.0,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-10,1528,1422.33,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-11,1602,1514.0,0.911,"Low Effort, Low Impact"
51,Devika Rastogi,South,Chennai,2024-12,1433,1521.0,0.911,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2023-07,1228,1228.0,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2023-08,1205,1216.5,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2023-09,1221,1218.0,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2023-10,1420,1282.0,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2023-11,1448,1363.0,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2023-12,1315,1394.33,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-01,1336,1366.33,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-02,1439,1363.33,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-03,1484,1419.67,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-04,1484,1469.0,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-05,1495,1487.67,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-06,1477,1485.33,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-07,1295,1422.33,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-08,1333,1368.33,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-09,1415,1347.67,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-10,1530,1426.0,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-11,1607,1517.33,0.914,"Low Effort, Low Impact"
52,Raksha Varughese,South,Chennai,2024-12,1443,1526.67,0.914,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2023-07,1205,1205.0,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2023-08,1189,1197.0,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2023-09,1199,1197.67,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2023-10,1403,1263.67,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2023-11,1428,1343.33,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2023-12,1291,1374.0,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-01,1304,1341.0,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-02,1409,1334.67,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-03,1457,1390.0,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-04,1461,1442.33,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-05,1470,1462.67,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-06,1457,1462.67,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-07,1286,1404.33,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-08,1310,1351.0,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-09,1388,1328.0,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-10,1507,1401.67,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-11,1581,1492.0,0.907,"Low Effort, Low Impact"
53,Jai Kota,South,Chennai,2024-12,1418,1502.0,0.907,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2023-07,1229,1229.0,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2023-08,1198,1213.5,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2023-09,1216,1214.33,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2023-10,1419,1277.67,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2023-11,1442,1359.0,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2023-12,1308,1389.67,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-01,1332,1360.67,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-02,1438,1359.33,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-03,1481,1417.0,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-04,1488,1469.0,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-05,1493,1487.33,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-06,1481,1487.33,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-07,1293,1422.33,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-08,1325,1366.33,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-09,1409,1342.33,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-10,1528,1420.67,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-11,1601,1512.67,0.915,"Low Effort, Low Impact"
54,Devansh Nigam,South,Chennai,2024-12,1444,1524.33,0.915,"Low Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2023-07,903,903.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2023-08,879,891.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2023-09,883,888.33,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2023-10,1042,934.67,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2023-11,1060,995.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2023-12,994,1032.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-01,976,1010.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-02,1080,1016.67,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-03,1061,1039.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-04,1081,1074.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-05,1056,1066.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-06,1116,1084.33,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-07,922,1031.33,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-08,960,999.33,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-09,974,952.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-10,1144,1026.0,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-11,1180,1099.33,0.983,"High Effort, Low Impact"
55,Victor Kannan,South,Hyderabad,2024-12,1053,1125.67,0.983,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2023-07,898,898.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2023-08,877,887.5,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2023-09,878,884.33,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2023-10,1038,931.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2023-11,1059,991.67,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2023-12,990,1029.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-01,969,1006.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-02,1075,1011.33,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-03,1058,1034.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-04,1076,1069.67,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-05,1049,1061.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-06,1109,1078.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-07,922,1026.67,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-08,951,994.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-09,967,946.67,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-10,1133,1017.0,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-11,1174,1091.33,0.981,"High Effort, Low Impact"
56,Ekavir Bhargava,South,Hyderabad,2024-12,1052,1119.67,0.981,"High Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2023-07,900,900.0,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2023-08,874,887.0,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2023-09,882,885.33,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2023-10,1037,931.0,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2023-11,1060,993.0,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2023-12,992,1029.67,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-01,976,1009.33,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-02,1075,1014.33,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-03,1056,1035.67,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-04,1076,1069.0,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-05,1056,1062.67,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-06,1112,1081.33,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-07,918,1028.67,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-08,960,996.67,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-09,969,949.0,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-10,1138,1022.33,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-11,1171,1092.67,0.981,"Low Effort, Low Impact"
57,Ekansh Balay,South,Hyderabad,2024-12,1046,1118.33,0.981,"Low Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2023-07,896,896.0,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2023-08,866,881.0,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2023-09,873,878.33,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2023-10,1031,923.33,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2023-11,1047,983.67,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2023-12,981,1019.67,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-01,964,997.33,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-02,1067,1004.0,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-03,1048,1026.33,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-04,1064,1059.67,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-05,1044,1052.0,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-06,1102,1070.0,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-07,910,1018.67,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-08,948,986.67,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-09,964,940.67,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-10,1127,1013.0,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-11,1166,1085.67,0.977,"High Effort, Low Impact"
58,Ekavir Varkey,South,Hyderabad,2024-12,1041,1111.33,0.977,"High Effort, Low Impact"
59,Arya Sunder,South,Hyderabad,2023-07,928,928.0,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2023-08,909,918.5,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2023-09,879,905.33,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2023-10,1083,957.0,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2023-11,1070,1010.67,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2023-12,990,1047.67,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-01,999,1019.67,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-02,1142,1043.67,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-03,1052,1064.33,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-04,1098,1097.33,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-05,1088,1079.33,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-06,1098,1094.67,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-07,959,1048.33,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-08,981,1012.67,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-09,983,974.33,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-10,1137,1033.67,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-11,1178,1099.33,1.002,"High Effort, High Impact"
59,Arya Sunder,South,Hyderabad,2024-12,1027,1114.0,1.002,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2023-07,933,933.0,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2023-08,915,924.0,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2023-09,886,911.33,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2023-10,1090,963.67,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2023-11,1077,1017.67,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2023-12,997,1054.67,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-01,1006,1026.67,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-02,1150,1051.0,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-03,1061,1072.33,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-04,1106,1105.67,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-05,1099,1088.67,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-06,1105,1103.33,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-07,968,1057.33,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-08,990,1021.0,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-09,990,982.67,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-10,1149,1043.0,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-11,1187,1108.67,1.007,"High Effort, High Impact"
60,Kevin Solanki,South,Hyderabad,2024-12,1031,1122.33,1.007,"High Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2023-07,933,933.0,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2023-08,913,923.0,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2023-09,884,910.0,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2023-10,1090,962.33,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2023-11,1076,1016.67,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2023-12,991,1052.33,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-01,1001,1022.67,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-02,1145,1045.67,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-03,1057,1067.67,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-04,1098,1100.0,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-05,1093,1082.67,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-06,1103,1098.0,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-07,960,1052.0,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-08,990,1017.67,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-09,989,979.67,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-10,1142,1040.33,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-11,1182,1104.33,1.002,"Low Effort, High Impact"
61,Urvashi Ray,South,Hyderabad,2024-12,1028,1117.33,1.002,"Low Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2023-07,934,934.0,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2023-08,916,925.0,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2023-09,888,912.67,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2023-10,1093,965.67,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2023-11,1079,1020.0,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2023-12,998,1056.67,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-01,1007,1028.0,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-02,1152,1052.33,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-03,1063,1074.0,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-04,1107,1107.33,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-05,1099,1089.67,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-06,1109,1105.0,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-07,969,1059.0,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-08,990,1022.67,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-09,991,983.33,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-10,1149,1043.33,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-11,1189,1109.67,1.004,"High Effort, High Impact"
62,Girindra Chatterjee,South,Hyderabad,2024-12,1033,1123.67,1.004,"High Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2023-07,925,925.0,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2023-08,906,915.5,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2023-09,877,902.67,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2023-10,1073,952.0,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2023-11,1063,1004.33,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2023-12,980,1038.67,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-01,990,1011.0,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-02,1137,1035.67,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-03,1048,1058.33,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-04,1090,1091.67,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-05,1082,1073.33,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-06,1093,1088.33,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-07,950,1041.67,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-08,977,1006.67,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-09,973,966.67,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-10,1127,1025.67,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-11,1173,1091.0,1.013,"Low Effort, High Impact"
63,Irya Sampath,South,Hyderabad,2024-12,1023,1107.67,1.013,"Low Effort, High Impact"
64,Unni Bhagat,South,Kochi,2023-07,264,264.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2023-08,240,252.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2023-09,259,254.33,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2023-10,284,261.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2023-11,321,288.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2023-12,287,297.33,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-01,292,300.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-02,333,304.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-03,332,319.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-04,319,328.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-05,295,315.33,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-06,310,308.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-07,273,292.67,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-08,290,291.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-09,265,276.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-10,339,298.0,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-11,331,311.67,1.165,"High Effort, High Impact"
64,Unni Bhagat,South,Kochi,2024-12,300,323.33,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2023-07,264,264.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2023-08,240,252.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2023-09,259,254.33,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2023-10,284,261.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2023-11,321,288.0,1.165,"High Effort, High Impact"
