hcp_id,hcp_name,city_name,specialty,loyalty_tier,potential_score,total_visits,active_months,visits_per_month,potential_quartile,visit_quartile,coverage_flag
1745,Kashvi Gour,Mumbai,Diabetologist,Switcher,64,25,13,1.39,3,1,Appropriately-covered
49,Charvi Dara,Delhi,GP,Competitor_Loyal,64,28,15,1.56,3,1,Appropriately-covered
127,Jasmit Dhawan,Bangalore,Cardiologist,Competitor_Loyal,64,29,16,1.61,3,1,Appropriately-covered
211,Vamakshi Barad,Kolkata,Diabetologist,Competitor_Loyal,64,29,16,1.61,3,1,Appropriately-covered
1871,Ishwar Kamdar,Delhi,GP,Switcher,64,29,14,1.61,3,1,Appropriately-covered
1003,Charita Dhawan,Bangalore,Diabetologist,Brand_Loyal,64,30,17,1.67,3,1,Appropriately-covered
1619,Ijaya Soni,Bangalore,Diabetologist,Competitor_Loyal,64,32,15,1.78,3,1,Appropriately-covered
1678,Amaira Wadhwa,Mumbai,GP,Brand_Loyal,64,32,15,1.78,3,1,Appropriately-covered
596,Nathan Mukhopadhyay,Delhi,Diabetologist,Competitor_Loyal,64,33,15,1.83,3,1,Appropriately-covered
1411,Ekalinga Mital,Bangalore,Cardiologist,Brand_Loyal,64,34,17,1.89,3,2,Appropriately-covered
1765,Kalpit Deshmukh,Mumbai,Cardiologist,Brand_Loyal,64,34,16,1.89,3,2,Appropriately-covered
1562,Neha Magar,Delhi,Diabetologist,Competitor_Loyal,64,35,13,1.94,3,2,Appropriately-covered
1896,Jagdish Thakkar,Chennai,Diabetologist,Competitor_Loyal,64,35,17,1.94,3,2,Appropriately-covered
581,Chandran Rastogi,Mumbai,Diabetologist,Competitor_Loyal,64,36,15,2.0,3,2,Appropriately-covered
1137,Simon Apte,Mumbai,Cardiologist,Competitor_Loyal,64,36,17,2.0,3,2,Appropriately-covered
1806,Dipta Ghose,Bangalore,GP,Competitor_Loyal,64,36,18,2.0,3,2,Appropriately-covered
1721,Ekavir Modi,Mumbai,GP,Switcher,64,37,15,2.06,3,2,Appropriately-covered
1766,Yasti Rama,Chennai,GP,Brand_Loyal,64,37,16,2.06,3,2,Appropriately-covered
1704,Raghav Vasa,Delhi,Diabetologist,Switcher,64,38,14,2.11,3,2,Appropriately-covered
1718,George Ratta,Mumbai,Diabetologist,Switcher,64,38,17,2.11,3,2,Appropriately-covered
1459,Balveer Bora,Bangalore,GP,Switcher,64,39,14,2.17,3,2,Appropriately-covered
1698,Meera Prakash,Bangalore,Diabetologist,Competitor_Loyal,64,39,16,2.17,3,2,Appropriately-covered
1291,Nidhi Kohli,Delhi,Diabetologist,Competitor_Loyal,64,41,17,2.28,3,3,Appropriately-covered
209,Victor Radhakrishnan,Kolkata,Cardiologist,Competitor_Loyal,64,42,16,2.33,3,3,Appropriately-covered
999,Shravya Bera,Chennai,Diabetologist,Competitor_Loyal,64,42,14,2.33,3,3,Appropriately-covered
867,Ekaraj Majumdar,Delhi,Cardiologist,Switcher,64,43,15,2.39,3,3,Appropriately-covered
1133,Yagnesh Shetty,Delhi,GP,Competitor_Loyal,64,43,17,2.39,3,3,Appropriately-covered
1420,Geetika Merchant,Bangalore,GP,Switcher,64,43,16,2.39,3,3,Appropriately-covered
169,Aryan Narang,Delhi,Cardiologist,Competitor_Loyal,64,45,18,2.5,3,3,Appropriately-covered
1769,Tanmayi Bedi,Hyderabad,Cardiologist,Brand_Loyal,64,48,17,2.67,3,3,Appropriately-covered
1783,Udarsh Bala,Ahmedabad,Cardiologist,Switcher,64,51,15,2.83,3,3,Appropriately-covered
374,Hitesh Chaudhuri,Hyderabad,Cardiologist,Brand_Loyal,64,52,17,2.89,3,3,Appropriately-covered
1899,Mason Varughese,Hyderabad,GP,Competitor_Loyal,64,54,18,3.0,3,4,Appropriately-covered
1197,Oliver Nazareth,Patna,Cardiologist,Brand_Loyal,64,56,17,3.11,3,4,Appropriately-covered
307,Jairaj Panchal,Patna,Diabetologist,Switcher,64,65,17,3.61,3,4,Appropriately-covered
515,Ranbir Bhatnagar,Ahmedabad,Cardiologist,Switcher,64,65,17,3.61,3,4,Appropriately-covered
657,Nidra Dani,Pune,GP,Switcher,64,67,18,3.72,3,4,Appropriately-covered
901,Gaurang Sarkar,Lucknow,GP,Competitor_Loyal,64,82,18,4.56,3,4,Appropriately-covered
1512,Abha Dugal,Patna,GP,Brand_Loyal,64,88,17,4.89,3,4,Appropriately-covered
634,Mitali Oza,Kochi,GP,Competitor_Loyal,64,130,18,7.22,3,4,Appropriately-covered
776,Chasmum Subramanian,Chandigarh,Diabetologist,Switcher,64,178,18,9.89,3,4,Appropriately-covered
407,Nimrat Bajwa,Chennai,Cardiologist,Brand_Loyal,63,22,12,1.22,3,1,Appropriately-covered
857,Caleb Dayal,Mumbai,Cardiologist,Switcher,63,28,15,1.56,3,1,Appropriately-covered
1963,Jairaj Maharaj,Mumbai,Diabetologist,Switcher,63,28,15,1.56,3,1,Appropriately-covered
1969,Charan Hayer,Bangalore,Diabetologist,Competitor_Loyal,63,28,14,1.56,3,1,Appropriately-covered
1509,Sneha Magar,Chennai,Cardiologist,Competitor_Loyal,63,29,15,1.61,3,1,Appropriately-covered
86,Meera Divan,Mumbai,GP,Competitor_Loyal,63,30,16,1.67,3,1,Appropriately-covered
257,Omaja Rege,Bangalore,Cardiologist,Switcher,63,32,14,1.78,3,1,Appropriately-covered
317,Ubika Seth,Mumbai,GP,Switcher,63,32,14,1.78,3,1,Appropriately-covered
1228,Elijah Parmar,Kolkata,Cardiologist,Competitor_Loyal,63,32,14,1.78,3,1,Appropriately-covered
1253,Qarin Nadkarni,Mumbai,Cardiologist,Switcher,63,33,17,1.83,3,1,Appropriately-covered
1575,Yash Wali,Delhi,Diabetologist,Switcher,63,33,14,1.83,3,1,Appropriately-covered
1658,Amara Dyal,Kolkata,Diabetologist,Competitor_Loyal,63,34,15,1.89,3,2,Appropriately-covered
178,Ekiya Gade,Mumbai,Cardiologist,Switcher,63,35,15,1.94,3,2,Appropriately-covered
883,Zashil Savant,Kolkata,Cardiologist,Competitor_Loyal,63,35,16,1.94,3,2,Appropriately-covered
3,Jalsa Parsa,Kolkata,Diabetologist,Competitor_Loyal,63,36,16,2.0,3,2,Appropriately-covered
399,Mohammed Subramaniam,Delhi,Cardiologist,Switcher,63,38,15,2.11,3,2,Appropriately-covered
843,Omaja Chakraborty,Hyderabad,Diabetologist,Switcher,63,38,15,2.11,3,2,Appropriately-covered
1269,Charan Mitra,Kolkata,Cardiologist,Competitor_Loyal,63,38,16,2.11,3,2,Appropriately-covered
1192,Ekantika Pillay,Mumbai,Diabetologist,Switcher,63,39,17,2.17,3,2,Appropriately-covered
1645,Sai Goda,Mumbai,GP,Competitor_Loyal,63,41,14,2.28,3,3,Appropriately-covered
525,Om Naik,Chennai,Cardiologist,Switcher,63,42,16,2.33,3,3,Appropriately-covered
717,Yasti Dutta,Mumbai,GP,Competitor_Loyal,63,42,17,2.33,3,3,Appropriately-covered
1072,Manbir Ahluwalia,Delhi,GP,Competitor_Loyal,63,42,16,2.33,3,3,Appropriately-covered
1344,Gautam Bhalla,Chennai,Cardiologist,Switcher,63,42,16,2.33,3,3,Appropriately-covered
1564,Ira Rana,Kolkata,Diabetologist,Switcher,63,42,16,2.33,3,3,Appropriately-covered
1944,Vidhi Bassi,Kolkata,GP,Competitor_Loyal,63,44,17,2.44,3,3,Appropriately-covered
495,Aadi Sangha,Chennai,GP,Switcher,63,45,17,2.5,3,3,Appropriately-covered
291,Viraj Kunda,Mumbai,Cardiologist,Switcher,63,47,17,2.61,3,3,Appropriately-covered
1206,Samar Loke,Delhi,Cardiologist,Switcher,63,47,16,2.61,3,3,Appropriately-covered
43,Mohini Sagar,Delhi,Diabetologist,Competitor_Loyal,63,48,17,2.67,3,3,Appropriately-covered
653,Dakshesh Kalla,Pune,Cardiologist,Switcher,63,49,16,2.72,3,3,Appropriately-covered
757,Sanya Brar,Patna,GP,Switcher,63,49,17,2.72,3,3,Appropriately-covered
818,Tanmayi Garde,Pune,GP,Competitor_Loyal,63,49,16,2.72,3,3,Appropriately-covered
1263,Anika Brahmbhatt,Chennai,GP,Brand_Loyal,63,49,17,2.72,3,3,Appropriately-covered
1278,Kashvi Atwal,Hyderabad,GP,Brand_Loyal,63,51,16,2.83,3,3,Appropriately-covered
1339,Ekalinga Chahal,Hyderabad,Diabetologist,Brand_Loyal,63,52,16,2.89,3,3,Appropriately-covered
1685,Urishilla Bath,Pune,GP,Competitor_Loyal,63,52,18,2.89,3,3,Appropriately-covered
787,Victor Kakar,Bangalore,GP,Competitor_Loyal,63,53,17,2.94,3,3,Appropriately-covered
950,Varenya Kar,Hyderabad,Cardiologist,Switcher,63,53,18,2.94,3,4,Appropriately-covered
410,Jagrati Madan,Pune,Cardiologist,Switcher,63,54,17,3.0,3,4,Appropriately-covered
1566,Samuel Garde,Hyderabad,Diabetologist,Competitor_Loyal,63,55,17,3.06,3,4,Appropriately-covered
262,Siya Pillai,Ahmedabad,Diabetologist,Brand_Loyal,63,61,17,3.39,3,4,Appropriately-covered
557,Gagan Vala,Ahmedabad,GP,Competitor_Loyal,63,62,17,3.44,3,4,Appropriately-covered
1523,Nitara Guha,Patna,GP,Switcher,63,65,18,3.61,3,4,Appropriately-covered
1152,Darpan Mand,Pune,Cardiologist,Competitor_Loyal,63,68,18,3.78,3,4,Appropriately-covered
368,Forum Chandra,Lucknow,GP,Brand_Loyal,63,71,17,3.94,3,4,Appropriately-covered
488,Baljiwan Bhandari,Lucknow,GP,Brand_Loyal,63,93,18,5.17,3,4,Appropriately-covered
691,Krisha Narasimhan,Lucknow,GP,Brand_Loyal,63,94,17,5.22,3,4,Appropriately-covered
918,Dhriti Sanghvi,Lucknow,GP,Brand_Loyal,63,96,18,5.33,3,4,Appropriately-covered
767,Rehaan Manda,Indore,Cardiologist,Brand_Loyal,63,109,18,6.06,3,4,Appropriately-covered
64,Aadi Chand,Kochi,GP,Brand_Loyal,63,139,18,7.72,3,4,Appropriately-covered
1182,Oscar Dave,Kochi,Cardiologist,Brand_Loyal,63,139,18,7.72,3,4,Appropriately-covered
646,Pranav Edwin,Mumbai,Cardiologist,Brand_Loyal,62,19,10,1.06,3,1,Appropriately-covered
651,Nachiket Sharma,Mumbai,Cardiologist,Switcher,62,24,16,1.33,3,1,Appropriately-covered
1595,Meghana Natarajan,Bangalore,GP,Brand_Loyal,62,30,13,1.67,3,1,Appropriately-covered
1818,Chandran Chopra,Mumbai,Cardiologist,Brand_Loyal,62,30,13,1.67,3,1,Appropriately-covered
1913,Rayaan Badami,Hyderabad,GP,Switcher,62,31,15,1.72,3,1,Appropriately-covered
1952,Tamanna Jhaveri,Bangalore,GP,Brand_Loyal,62,31,16,1.72,3,1,Appropriately-covered
17,Siddharth Talwar,Chennai,Cardiologist,Brand_Loyal,62,32,16,1.78,3,1,Appropriately-covered
1085,Oni Yohannan,Delhi,GP,Switcher,62,32,17,1.78,3,1,Appropriately-covered
1965,Ekantika Mander,Chennai,GP,Switcher,62,33,14,1.83,3,1,Appropriately-covered
148,Faras Nair,Mumbai,Diabetologist,Switcher,62,34,15,1.89,3,1,Appropriately-covered
163,Manthan Modi,Delhi,GP,Brand_Loyal,62,34,15,1.89,3,1,Appropriately-covered
1186,Ojas Basu,Bangalore,GP,Competitor_Loyal,62,34,13,1.89,3,2,Appropriately-covered
246,Aishani Bumb,Delhi,GP,Competitor_Loyal,62,35,18,1.94,3,2,Appropriately-covered
1409,Manthan Dugar,Mumbai,GP,Switcher,62,35,17,1.94,3,2,Appropriately-covered
645,Vanya Kadakia,Ahmedabad,GP,Switcher,62,36,15,2.0,3,2,Appropriately-covered
1288,Sanaya Khosla,Kolkata,Diabetologist,Switcher,62,36,17,2.0,3,2,Appropriately-covered
177,Lila Salvi,Chennai,Cardiologist,Switcher,62,37,14,2.06,3,2,Appropriately-covered
460,Ekta Sridhar,Bangalore,Cardiologist,Switcher,62,37,15,2.06,3,2,Appropriately-covered
393,Tanveer Pandit,Bangalore,GP,Competitor_Loyal,62,39,14,2.17,3,2,Appropriately-covered
1130,Timothy Chawla,Chennai,Cardiologist,Competitor_Loyal,62,39,14,2.17,3,2,Appropriately-covered
1176,Robert Rajagopalan,Chennai,Diabetologist,Competitor_Loyal,62,39,16,2.17,3,2,Appropriately-covered
369,Pallavi Sridhar,Kolkata,Diabetologist,Competitor_Loyal,62,40,14,2.22,3,2,Appropriately-covered
1487,Nandini Boase,Delhi,Diabetologist,Competitor_Loyal,62,40,15,2.22,3,2,Appropriately-covered
1541,Gavin Uppal,Bangalore,Diabetologist,Switcher,62,41,17,2.28,3,3,Appropriately-covered
882,Adweta Dhillon,Pune,Cardiologist,Switcher,62,42,16,2.33,3,3,Appropriately-covered
12,Vrishti Parmer,Hyderabad,Cardiologist,Competitor_Loyal,62,43,16,2.39,3,3,Appropriately-covered
316,Aarini Grewal,Bangalore,Cardiologist,Competitor_Loyal,62,43,16,2.39,3,3,Appropriately-covered
724,Maya Dugar,Mumbai,Cardiologist,Brand_Loyal,62,43,17,2.39,3,3,Appropriately-covered
1801,Varsha Shere,Kolkata,GP,Switcher,62,44,16,2.44,3,3,Appropriately-covered
1571,Vasatika Bhatt,Hyderabad,GP,Competitor_Loyal,62,45,16,2.5,3,3,Appropriately-covered
873,Chanakya D’Alia,Hyderabad,GP,Brand_Loyal,62,46,17,2.56,3,3,Appropriately-covered
1280,Oni Swamy,Chennai,GP,Competitor_Loyal,62,49,16,2.72,3,3,Appropriately-covered
1998,Ira Varty,Kolkata,Diabetologist,Switcher,62,51,17,2.83,3,3,Appropriately-covered
1095,Gopal Virk,Mumbai,GP,Competitor_Loyal,62,52,16,2.89,3,3,Appropriately-covered
1063,Neel Khanna,Ahmedabad,Diabetologist,Brand_Loyal,62,54,18,3.0,3,4,Appropriately-covered
1691,Damyanti Dass,Ahmedabad,Diabetologist,Brand_Loyal,62,55,16,3.06,3,4,Appropriately-covered
1786,Qasim Prabhakar,Pune,Cardiologist,Competitor_Loyal,62,61,18,3.39,3,4,Appropriately-covered
1221,Odika Tailor,Hyderabad,GP,Competitor_Loyal,62,65,17,3.61,3,4,Appropriately-covered
1239,Ekani Pandit,Ahmedabad,Diabetologist,Brand_Loyal,62,65,18,3.61,3,4,Appropriately-covered
458,Balendra Hans,Pune,GP,Switcher,62,68,16,3.78,3,4,Appropriately-covered
1084,Noah Sarma,Lucknow,Cardiologist,Switcher,62,78,18,4.33,3,4,Appropriately-covered
875,Anita Swamy,Patna,Diabetologist,Brand_Loyal,62,85,18,4.72,3,4,Appropriately-covered
1404,Jagdish Amble,Lucknow,Diabetologist,Brand_Loyal,62,93,18,5.17,3,4,Appropriately-covered
1078,Rudra Ghose,Lucknow,GP,Switcher,62,97,18,5.39,3,4,Appropriately-covered
841,Yashoda Jhaveri,Kochi,GP,Switcher,62,111,18,6.17,3,4,Appropriately-covered
27,Tanveer Shankar,Kochi,GP,Competitor_Loyal,62,122,18,6.78,3,4,Appropriately-covered
853,Samesh Bansal,Mumbai,Cardiologist,Competitor_Loyal,61,24,14,1.33,3,1,Appropriately-covered
170,Rushil Mahal,Hyderabad,GP,Competitor_Loyal,61,28,14,1.56,3,1,Appropriately-covered
1680,Chandani Soman,Bangalore,Diabetologist,Competitor_Loyal,61,28,14,1.56,3,1,Appropriately-covered
107,Garima Chandran,Bangalore,GP,Brand_Loyal,61,29,15,1.61,3,1,Appropriately-covered
1265,Mitesh Sampath,Bangalore,Cardiologist,Switcher,61,30,15,1.67,3,1,Appropriately-covered
726,Nilima Tata,Bangalore,Cardiologist,Switcher,61,31,15,1.72,3,1,Appropriately-covered
1552,Tanmayi Dhillon,Delhi,Cardiologist,Brand_Loyal,61,32,15,1.78,3,1,Appropriately-covered
784,Jacob Deep,Mumbai,GP,Switcher,61,33,16,1.83,3,1,Appropriately-covered
803,Harini Gour,Delhi,GP,Brand_Loyal,61,33,15,1.83,3,1,Appropriately-covered
1482,Bachittar Kata,Delhi,Diabetologist,Switcher,61,33,16,1.83,3,1,Appropriately-covered
1549,Anay Bir,Chennai,GP,Competitor_Loyal,61,33,16,1.83,3,1,Appropriately-covered
301,Teerth Srinivas,Bangalore,GP,Competitor_Loyal,61,34,15,1.89,3,1,Appropriately-covered
23,Veda Kulkarni,Kolkata,Cardiologist,Switcher,61,35,17,1.94,3,2,Appropriately-covered
234,Ranveer Manne,Mumbai,GP,Brand_Loyal,61,35,15,1.94,3,2,Appropriately-covered
1757,Eiravati Manne,Bangalore,Cardiologist,Switcher,61,35,16,1.94,3,2,Appropriately-covered
1771,Eta Balan,Bangalore,Cardiologist,Switcher,61,35,15,1.94,3,2,Appropriately-covered
748,Jatin Rajagopalan,Chennai,Cardiologist,Competitor_Loyal,61,37,16,2.06,3,2,Appropriately-covered
570,Kamala Biswas,Delhi,Diabetologist,Competitor_Loyal,61,38,14,2.11,3,2,Appropriately-covered
248,Forum Sen,Mumbai,GP,Competitor_Loyal,61,39,16,2.17,3,2,Appropriately-covered
550,Liam Guha,Mumbai,GP,Switcher,61,39,15,2.17,3,2,Appropriately-covered
1091,Nilima Dada,Delhi,Diabetologist,Brand_Loyal,61,39,16,2.17,3,2,Appropriately-covered
305,Ekavir Wable,Chennai,Cardiologist,Switcher,61,40,16,2.22,3,2,Appropriately-covered
1048,Ishwar Gade,Delhi,GP,Brand_Loyal,61,40,17,2.22,3,2,Appropriately-covered
1279,Edhitha Ghosh,Chennai,GP,Competitor_Loyal,61,40,17,2.22,3,2,Appropriately-covered
1672,Avni Bali,Bangalore,GP,Competitor_Loyal,61,40,16,2.22,3,2,Appropriately-covered
1537,Hemang Jha,Chennai,Cardiologist,Switcher,61,42,16,2.33,3,3,Appropriately-covered
411,Jagvi Varghese,Bangalore,GP,Switcher,61,43,18,2.39,3,3,Appropriately-covered
459,Anamika Sachar,Mumbai,Diabetologist,Switcher,61,45,17,2.5,3,3,Appropriately-covered
824,Zarna Manda,Ahmedabad,GP,Competitor_Loyal,61,47,16,2.61,3,3,Appropriately-covered
735,Nitara Vala,Kolkata,Diabetologist,Switcher,61,48,17,2.67,3,3,Appropriately-covered
1093,Abdul Tak,Mumbai,GP,Switcher,61,48,18,2.67,3,3,Appropriately-covered
470,Lakshmi Pingle,Hyderabad,GP,Competitor_Loyal,61,51,18,2.83,3,3,Appropriately-covered
1115,Peter Borde,Kolkata,Diabetologist,Competitor_Loyal,61,52,17,2.89,3,3,Appropriately-covered
937,Jasmit Bath,Bangalore,GP,Switcher,61,53,18,2.94,3,4,Appropriately-covered
1840,Riya Lad,Pune,GP,Switcher,61,53,17,2.94,3,4,Appropriately-covered
990,Brinda Kashyap,Patna,GP,Competitor_Loyal,61,56,18,3.11,3,4,Appropriately-covered
1410,Sachi Bail,Ahmedabad,GP,Switcher,61,59,18,3.28,3,4,Appropriately-covered
720,Dipta Nadig,Patna,Cardiologist,Brand_Loyal,61,63,17,3.5,3,4,Appropriately-covered
1782,Nachiket Chad,Patna,Diabetologist,Switcher,61,64,18,3.56,3,4,Appropriately-covered
102,Advika Misra,Hyderabad,GP,Switcher,61,67,18,3.72,3,4,Appropriately-covered
1908,Vidhi Buch,Pune,Diabetologist,Competitor_Loyal,61,67,18,3.72,3,4,Appropriately-covered
1383,Charita Dugar,Jaipur,GP,Switcher,61,82,17,4.56,3,4,Appropriately-covered
589,Dayita Shenoy,Lucknow,Diabetologist,Switcher,61,83,18,4.61,3,4,Appropriately-covered
1118,Qabil Deshpande,Patna,GP,Brand_Loyal,61,83,18,4.61,3,4,Appropriately-covered
1654,Arya Krish,Jaipur,Diabetologist,Brand_Loyal,61,98,18,5.44,3,4,Appropriately-covered
362,Vedika Handa,Lucknow,GP,Competitor_Loyal,61,103,18,5.72,3,4,Appropriately-covered
298,Abeer Comar,Mumbai,Diabetologist,Switcher,60,22,9,1.22,2,1,Appropriately-covered
898,Zansi Lad,Chennai,Cardiologist,Switcher,60,26,14,1.44,2,1,Appropriately-covered
115,Tanay Sood,Chennai,GP,Competitor_Loyal,60,27,13,1.5,2,1,Appropriately-covered
962,Mitali Buch,Delhi,GP,Brand_Loyal,60,27,14,1.5,2,1,Appropriately-covered
912,Neelima Thaman,Mumbai,Diabetologist,Brand_Loyal,60,29,17,1.61,2,1,Appropriately-covered
744,Simon Pant,Delhi,Cardiologist,Competitor_Loyal,60,30,16,1.67,2,1,Appropriately-covered
781,Qushi Deshpande,Bangalore,Diabetologist,Competitor_Loyal,60,30,16,1.67,2,1,Appropriately-covered
1145,Veda Malhotra,Delhi,Cardiologist,Switcher,60,30,17,1.67,2,1,Appropriately-covered
1081,Chaitanya Sarin,Delhi,GP,Competitor_Loyal,60,32,16,1.78,2,1,Appropriately-covered
328,Nisha Arora,Bangalore,GP,Competitor_Loyal,60,33,15,1.83,2,1,Appropriately-covered
660,Ganga Gaba,Bangalore,GP,Competitor_Loyal,60,33,16,1.83,3,1,Appropriately-covered
1651,Yashasvi Dutta,Kolkata,GP,Switcher,60,33,17,1.83,3,1,Appropriately-covered
93,Hritik Kaur,Delhi,Diabetologist,Switcher,60,34,14,1.89,3,1,Appropriately-covered
214,Panini Krishna,Delhi,Cardiologist,Competitor_Loyal,60,34,16,1.89,3,1,Appropriately-covered
831,Urmi Patla,Chennai,Diabetologist,Competitor_Loyal,60,34,17,1.89,3,2,Appropriately-covered
1350,Pushti Bal,Delhi,GP,Switcher,60,35,16,1.94,3,2,Appropriately-covered
1594,Peter Sarna,Mumbai,Cardiologist,Competitor_Loyal,60,36,16,2.0,3,2,Appropriately-covered
973,Gagan Sule,Mumbai,Cardiologist,Brand_Loyal,60,37,16,2.06,3,2,Appropriately-covered
1163,Abeer Golla,Delhi,Cardiologist,Competitor_Loyal,60,37,15,2.06,3,2,Appropriately-covered
1379,Kevin Kara,Chennai,Cardiologist,Switcher,60,37,16,2.06,3,2,Appropriately-covered
778,Riya Dhingra,Mumbai,GP,Competitor_Loyal,60,38,15,2.11,3,2,Appropriately-covered
878,Daksh Memon,Delhi,Diabetologist,Switcher,60,38,17,2.11,3,2,Appropriately-covered
925,Ikbal Dugal,Chennai,GP,Switcher,60,38,15,2.11,3,2,Appropriately-covered
1120,Nikita Narayanan,Delhi,GP,Switcher,60,38,15,2.11,3,2,Appropriately-covered
1036,Ikbal Gala,Bangalore,Cardiologist,Competitor_Loyal,60,39,16,2.17,3,2,Appropriately-covered
1203,Logan Dara,Chennai,GP,Competitor_Loyal,60,39,15,2.17,3,2,Appropriately-covered
475,Zarna Sharma,Kolkata,Cardiologist,Switcher,60,40,17,2.22,3,2,Appropriately-covered
1881,Nachiket Yadav,Chennai,Diabetologist,Competitor_Loyal,60,40,17,2.22,3,2,Appropriately-covered
446,Aadhya Jani,Bangalore,GP,Switcher,60,41,17,2.28,3,2,Appropriately-covered
128,Kalpit Oak,Chennai,Diabetologist,Competitor_Loyal,60,42,18,2.33,3,3,Appropriately-covered
639,Jatin Sha,Delhi,Diabetologist,Competitor_Loyal,60,43,16,2.39,3,3,Appropriately-covered
1490,Jyoti Tak,Chennai,GP,Switcher,60,43,17,2.39,3,3,Appropriately-covered
652,Jagdish Brar,Kolkata,GP,Competitor_Loyal,60,44,16,2.44,3,3,Appropriately-covered
869,Omya Agrawal,Pune,Cardiologist,Competitor_Loyal,60,45,17,2.5,3,3,Appropriately-covered
1657,Gagan Kale,Ahmedabad,GP,Competitor_Loyal,60,48,17,2.67,3,3,Appropriately-covered
1434,Owen Shankar,Kolkata,GP,Switcher,60,49,16,2.72,3,3,Appropriately-covered
4,Aarav Bava,Hyderabad,Cardiologist,Switcher,60,51,18,2.83,3,3,Appropriately-covered
679,Mohini Soni,Pune,GP,Competitor_Loyal,60,54,16,3.0,3,4,Appropriately-covered
1831,Edhitha Padmanabhan,Ahmedabad,Cardiologist,Switcher,60,54,16,3.0,3,4,Appropriately-covered
1188,Yasti Dalal,Hyderabad,GP,Competitor_Loyal,60,57,18,3.17,3,4,Appropriately-covered
1738,Nihal Samra,Ahmedabad,Diabetologist,Switcher,60,57,18,3.17,3,4,Appropriately-covered
455,Bhavya Bose,Ahmedabad,GP,Brand_Loyal,60,63,18,3.5,3,4,Appropriately-covered
1486,Madhavi Singhal,Jaipur,GP,Competitor_Loyal,60,70,17,3.89,3,4,Appropriately-covered
1067,Bhanumati Savant,Patna,Diabetologist,Brand_Loyal,60,77,17,4.28,3,4,Appropriately-covered
267,Yadavi Prakash,Jaipur,GP,Competitor_Loyal,60,82,17,4.56,3,4,Appropriately-covered
1968,Owen Mane,Patna,Cardiologist,Brand_Loyal,60,83,18,4.61,3,4,Appropriately-covered
342,Indali Divan,Lucknow,GP,Switcher,60,86,18,4.78,3,4,Appropriately-covered
940,Chakrika Chaudhuri,Lucknow,GP,Switcher,60,87,18,4.83,3,4,Appropriately-covered
347,Oeshi Bera,Jaipur,Cardiologist,Switcher,60,90,18,5.0,3,4,Appropriately-covered
719,Rachita Thakkar,Chandigarh,Cardiologist,Switcher,60,133,18,7.39,3,4,Appropriately-covered
1961,Ekani Khosla,Kochi,GP,Brand_Loyal,60,146,18,8.11,3,4,Appropriately-covered
1389,Kai Chadha,Chandigarh,Diabetologist,Switcher,60,177,18,9.83,3,4,Appropriately-covered
282,Triya Bedi,Chennai,GP,Competitor_Loyal,59,24,11,1.33,2,1,Appropriately-covered
1475,Balveer Nagi,Kolkata,GP,Switcher,59,24,14,1.33,2,1,Appropriately-covered
143,Darsh Chana,Mumbai,Diabetologist,Switcher,59,26,17,1.44,2,1,Appropriately-covered
264,Samaksh Jayaraman,Mumbai,Cardiologist,Competitor_Loyal,59,31,14,1.72,2,1,Appropriately-covered
1577,Anika Magar,Bangalore,Diabetologist,Competitor_Loyal,59,31,12,1.72,2,1,Appropriately-covered
147,Veda Bose,Bangalore,GP,Brand_Loyal,59,33,13,1.83,2,1,Appropriately-covered
1586,Harini Tripathi,Delhi,Cardiologist,Switcher,59,33,16,1.83,2,1,Appropriately-covered
1656,Megha Atwal,Delhi,GP,Switcher,59,33,15,1.83,2,1,Appropriately-covered
533,Charvi Ravi,Delhi,Cardiologist,Brand_Loyal,59,34,15,1.89,2,1,Appropriately-covered
320,Manbir Bhakta,Mumbai,GP,Switcher,59,35,16,1.94,2,2,Appropriately-covered
443,Upadhriti Bhat,Mumbai,GP,Competitor_Loyal,59,35,16,1.94,2,2,Appropriately-covered
823,Quincy Sur,Chennai,Diabetologist,Switcher,59,35,17,1.94,2,2,Appropriately-covered
1788,Atharv Chakraborty,Bangalore,Cardiologist,Switcher,59,35,16,1.94,2,2,Appropriately-covered
1819,Keya Kumer,Hyderabad,GP,Brand_Loyal,59,35,16,1.94,2,2,Appropriately-covered
563,Nihal Bhasin,Kolkata,Cardiologist,Switcher,59,37,16,2.06,2,2,Appropriately-covered
693,Yug Malhotra,Chennai,Diabetologist,Switcher,59,37,15,2.06,2,2,Appropriately-covered
916,Eesha Solanki,Delhi,Cardiologist,Switcher,59,37,16,2.06,2,2,Appropriately-covered
1778,Samar Virk,Mumbai,Diabetologist,Competitor_Loyal,59,37,14,2.06,2,2,Appropriately-covered
576,Bimala Mitra,Kolkata,Diabetologist,Switcher,59,38,17,2.11,2,2,Appropriately-covered
972,Gagan Mammen,Chennai,GP,Competitor_Loyal,59,38,17,2.11,2,2,Appropriately-covered
993,Amol Vasa,Mumbai,Cardiologist,Switcher,59,38,15,2.11,2,2,Appropriately-covered
1052,Mason Gola,Chennai,Cardiologist,Switcher,59,38,17,2.11,2,2,Appropriately-covered
1555,Yadavi Palan,Kolkata,Diabetologist,Competitor_Loyal,59,38,17,2.11,2,2,Appropriately-covered
1816,Isaiah Sachdev,Mumbai,Diabetologist,Competitor_Loyal,59,38,15,2.11,2,2,Appropriately-covered
