rep_id,rep_name,city,region,month_year,monthly_rx,rolling_3m_avg_rx
76,Madhavi Lanka,Kolkata,East,2023-08,1565,1561.0
76,Madhavi Lanka,Kolkata,East,2023-09,1580,1567.33
76,Madhavi Lanka,Kolkata,East,2023-10,1810,1651.67
76,Madhavi Lanka,Kolkata,East,2023-11,1862,1750.67
76,Madhavi Lanka,Kolkata,East,2023-12,1747,1806.33
76,Madhavi Lanka,Kolkata,East,2024-01,1725,1778.0
76,Madhavi Lanka,Kolkata,East,2024-02,1896,1789.33
76,Madhavi Lanka,Kolkata,East,2024-03,1891,1837.33
76,Madhavi Lanka,Kolkata,East,2024-04,1951,1912.67
76,Madhavi Lanka,Kolkata,East,2024-05,1912,1918.0
76,Madhavi Lanka,Kolkata,East,2024-06,1967,1943.33
76,Madhavi Lanka,Kolkata,East,2024-07,1693,1857.33
76,Madhavi Lanka,Kolkata,East,2024-08,1723,1794.33
76,Madhavi Lanka,Kolkata,East,2024-09,1700,1705.33
76,Madhavi Lanka,Kolkata,East,2024-10,1972,1798.33
76,Madhavi Lanka,Kolkata,East,2024-11,2009,1893.67
76,Madhavi Lanka,Kolkata,East,2024-12,1875,1952.0
77,Bhavika Sampath,Kolkata,East,2023-07,1581,1581.0
77,Bhavika Sampath,Kolkata,East,2023-08,1591,1586.0
77,Bhavika Sampath,Kolkata,East,2023-09,1607,1593.0
77,Bhavika Sampath,Kolkata,East,2023-10,1832,1676.67
77,Bhavika Sampath,Kolkata,East,2023-11,1891,1776.67
77,Bhavika Sampath,Kolkata,East,2023-12,1780,1834.33
77,Bhavika Sampath,Kolkata,East,2024-01,1761,1810.67
77,Bhavika Sampath,Kolkata,East,2024-02,1926,1822.33
77,Bhavika Sampath,Kolkata,East,2024-03,1928,1871.67
77,Bhavika Sampath,Kolkata,East,2024-04,1992,1948.67
77,Bhavika Sampath,Kolkata,East,2024-05,1950,1956.67
77,Bhavika Sampath,Kolkata,East,2024-06,1998,1980.0
77,Bhavika Sampath,Kolkata,East,2024-07,1728,1892.0
77,Bhavika Sampath,Kolkata,East,2024-08,1746,1824.0
77,Bhavika Sampath,Kolkata,East,2024-09,1721,1731.67
77,Bhavika Sampath,Kolkata,East,2024-10,2010,1825.67
77,Bhavika Sampath,Kolkata,East,2024-11,2041,1924.0
77,Bhavika Sampath,Kolkata,East,2024-12,1901,1984.0
78,Mohammed Gupta,Kolkata,East,2023-07,1531,1531.0
78,Mohammed Gupta,Kolkata,East,2023-08,1530,1530.5
78,Mohammed Gupta,Kolkata,East,2023-09,1546,1535.67
78,Mohammed Gupta,Kolkata,East,2023-10,1764,1613.33
78,Mohammed Gupta,Kolkata,East,2023-11,1818,1709.33
78,Mohammed Gupta,Kolkata,East,2023-12,1728,1770.0
78,Mohammed Gupta,Kolkata,East,2024-01,1683,1743.0
78,Mohammed Gupta,Kolkata,East,2024-02,1843,1751.33
78,Mohammed Gupta,Kolkata,East,2024-03,1859,1795.0
78,Mohammed Gupta,Kolkata,East,2024-04,1906,1869.33
78,Mohammed Gupta,Kolkata,East,2024-05,1865,1876.67
78,Mohammed Gupta,Kolkata,East,2024-06,1916,1895.67
78,Mohammed Gupta,Kolkata,East,2024-07,1661,1814.0
78,Mohammed Gupta,Kolkata,East,2024-08,1676,1751.0
78,Mohammed Gupta,Kolkata,East,2024-09,1655,1664.0
78,Mohammed Gupta,Kolkata,East,2024-10,1926,1752.33
78,Mohammed Gupta,Kolkata,East,2024-11,1950,1843.67
78,Mohammed Gupta,Kolkata,East,2024-12,1821,1899.0
79,Teerth Bhardwaj,Kolkata,East,2023-07,1608,1608.0
79,Teerth Bhardwaj,Kolkata,East,2023-08,1616,1612.0
79,Teerth Bhardwaj,Kolkata,East,2023-09,1635,1619.67
79,Teerth Bhardwaj,Kolkata,East,2023-10,1867,1706.0
79,Teerth Bhardwaj,Kolkata,East,2023-11,1925,1809.0
79,Teerth Bhardwaj,Kolkata,East,2023-12,1813,1868.33
79,Teerth Bhardwaj,Kolkata,East,2024-01,1783,1840.33
79,Teerth Bhardwaj,Kolkata,East,2024-02,1953,1849.67
79,Teerth Bhardwaj,Kolkata,East,2024-03,1953,1896.33
79,Teerth Bhardwaj,Kolkata,East,2024-04,2021,1975.67
79,Teerth Bhardwaj,Kolkata,East,2024-05,1978,1984.0
79,Teerth Bhardwaj,Kolkata,East,2024-06,2036,2011.67
79,Teerth Bhardwaj,Kolkata,East,2024-07,1752,1922.0
79,Teerth Bhardwaj,Kolkata,East,2024-08,1776,1854.67
79,Teerth Bhardwaj,Kolkata,East,2024-09,1759,1762.33
79,Teerth Bhardwaj,Kolkata,East,2024-10,2035,1856.67
79,Teerth Bhardwaj,Kolkata,East,2024-11,2071,1955.0
79,Teerth Bhardwaj,Kolkata,East,2024-12,1927,2011.0
80,Dipta Bhandari,Kolkata,East,2023-07,1563,1563.0
80,Dipta Bhandari,Kolkata,East,2023-08,1570,1566.5
80,Dipta Bhandari,Kolkata,East,2023-09,1578,1570.33
80,Dipta Bhandari,Kolkata,East,2023-10,1813,1653.67
80,Dipta Bhandari,Kolkata,East,2023-11,1871,1754.0
80,Dipta Bhandari,Kolkata,East,2023-12,1764,1816.0
80,Dipta Bhandari,Kolkata,East,2024-01,1723,1786.0
80,Dipta Bhandari,Kolkata,East,2024-02,1896,1794.33
80,Dipta Bhandari,Kolkata,East,2024-03,1901,1840.0
80,Dipta Bhandari,Kolkata,East,2024-04,1975,1924.0
80,Dipta Bhandari,Kolkata,East,2024-05,1916,1930.67
80,Dipta Bhandari,Kolkata,East,2024-06,1968,1953.0
80,Dipta Bhandari,Kolkata,East,2024-07,1696,1860.0
80,Dipta Bhandari,Kolkata,East,2024-08,1712,1792.0
80,Dipta Bhandari,Kolkata,East,2024-09,1709,1705.67
80,Dipta Bhandari,Kolkata,East,2024-10,1976,1799.0
80,Dipta Bhandari,Kolkata,East,2024-11,2012,1899.0
80,Dipta Bhandari,Kolkata,East,2024-12,1872,1953.33
81,Vansha Thakkar,Patna,East,2023-07,295,295.0
81,Vansha Thakkar,Patna,East,2023-08,287,291.0
81,Vansha Thakkar,Patna,East,2023-09,297,293.0
81,Vansha Thakkar,Patna,East,2023-10,355,313.0
81,Vansha Thakkar,Patna,East,2023-11,360,337.33
81,Vansha Thakkar,Patna,East,2023-12,321,345.33
81,Vansha Thakkar,Patna,East,2024-01,319,333.33
81,Vansha Thakkar,Patna,East,2024-02,335,325.0
81,Vansha Thakkar,Patna,East,2024-03,383,345.67
81,Vansha Thakkar,Patna,East,2024-04,379,365.67
81,Vansha Thakkar,Patna,East,2024-05,374,378.67
81,Vansha Thakkar,Patna,East,2024-06,389,380.67
81,Vansha Thakkar,Patna,East,2024-07,307,356.67
81,Vansha Thakkar,Patna,East,2024-08,312,336.0
81,Vansha Thakkar,Patna,East,2024-09,304,307.67
81,Vansha Thakkar,Patna,East,2024-10,338,318.0
81,Vansha Thakkar,Patna,East,2024-11,346,329.33
81,Vansha Thakkar,Patna,East,2024-12,356,346.67
82,Dakshesh Trivedi,Patna,East,2023-07,295,295.0
82,Dakshesh Trivedi,Patna,East,2023-08,287,291.0
82,Dakshesh Trivedi,Patna,East,2023-09,297,293.0
82,Dakshesh Trivedi,Patna,East,2023-10,355,313.0
82,Dakshesh Trivedi,Patna,East,2023-11,360,337.33
82,Dakshesh Trivedi,Patna,East,2023-12,321,345.33
82,Dakshesh Trivedi,Patna,East,2024-01,319,333.33
82,Dakshesh Trivedi,Patna,East,2024-02,335,325.0
82,Dakshesh Trivedi,Patna,East,2024-03,383,345.67
82,Dakshesh Trivedi,Patna,East,2024-04,379,365.67
82,Dakshesh Trivedi,Patna,East,2024-05,374,378.67
82,Dakshesh Trivedi,Patna,East,2024-06,389,380.67
82,Dakshesh Trivedi,Patna,East,2024-07,307,356.67
82,Dakshesh Trivedi,Patna,East,2024-08,312,336.0
82,Dakshesh Trivedi,Patna,East,2024-09,304,307.67
82,Dakshesh Trivedi,Patna,East,2024-10,338,318.0
82,Dakshesh Trivedi,Patna,East,2024-11,346,329.33
82,Dakshesh Trivedi,Patna,East,2024-12,356,346.67
83,Quincy Biswas,Patna,East,2023-07,273,273.0
83,Quincy Biswas,Patna,East,2023-08,280,276.5
83,Quincy Biswas,Patna,East,2023-09,308,287.0
83,Quincy Biswas,Patna,East,2023-10,363,317.0
83,Quincy Biswas,Patna,East,2023-11,368,346.33
83,Quincy Biswas,Patna,East,2023-12,321,350.67
83,Quincy Biswas,Patna,East,2024-01,337,342.0
83,Quincy Biswas,Patna,East,2024-02,352,336.67
83,Quincy Biswas,Patna,East,2024-03,391,360.0
83,Quincy Biswas,Patna,East,2024-04,384,375.67
83,Quincy Biswas,Patna,East,2024-05,385,386.67
83,Quincy Biswas,Patna,East,2024-06,375,381.33
83,Quincy Biswas,Patna,East,2024-07,326,362.0
83,Quincy Biswas,Patna,East,2024-08,305,335.33
83,Quincy Biswas,Patna,East,2024-09,321,317.33
83,Quincy Biswas,Patna,East,2024-10,353,326.33
83,Quincy Biswas,Patna,East,2024-11,380,351.33
83,Quincy Biswas,Patna,East,2024-12,359,364.0
84,Wahab Raval,Patna,East,2023-07,273,273.0
84,Wahab Raval,Patna,East,2023-08,280,276.5
84,Wahab Raval,Patna,East,2023-09,308,287.0
84,Wahab Raval,Patna,East,2023-10,363,317.0
84,Wahab Raval,Patna,East,2023-11,368,346.33
84,Wahab Raval,Patna,East,2023-12,321,350.67
84,Wahab Raval,Patna,East,2024-01,337,342.0
84,Wahab Raval,Patna,East,2024-02,352,336.67
84,Wahab Raval,Patna,East,2024-03,391,360.0
84,Wahab Raval,Patna,East,2024-04,384,375.67
84,Wahab Raval,Patna,East,2024-05,385,386.67
84,Wahab Raval,Patna,East,2024-06,375,381.33
84,Wahab Raval,Patna,East,2024-07,326,362.0
84,Wahab Raval,Patna,East,2024-08,305,335.33
84,Wahab Raval,Patna,East,2024-09,321,317.33
84,Wahab Raval,Patna,East,2024-10,353,326.33
84,Wahab Raval,Patna,East,2024-11,380,351.33
84,Wahab Raval,Patna,East,2024-12,359,364.0
85,Yatin Baral,Bhubaneswar,East,2023-07,162,162.0
85,Yatin Baral,Bhubaneswar,East,2023-08,141,151.5
85,Yatin Baral,Bhubaneswar,East,2023-09,154,152.33
85,Yatin Baral,Bhubaneswar,East,2023-10,206,167.0
85,Yatin Baral,Bhubaneswar,East,2023-11,203,187.67
85,Yatin Baral,Bhubaneswar,East,2023-12,190,199.67
85,Yatin Baral,Bhubaneswar,East,2024-01,190,194.33
85,Yatin Baral,Bhubaneswar,East,2024-02,191,190.33
85,Yatin Baral,Bhubaneswar,East,2024-03,220,200.33
85,Yatin Baral,Bhubaneswar,East,2024-04,218,209.67
85,Yatin Baral,Bhubaneswar,East,2024-05,217,218.33
85,Yatin Baral,Bhubaneswar,East,2024-06,194,209.67
85,Yatin Baral,Bhubaneswar,East,2024-07,172,194.33
85,Yatin Baral,Bhubaneswar,East,2024-08,151,172.33
85,Yatin Baral,Bhubaneswar,East,2024-09,160,161.0
85,Yatin Baral,Bhubaneswar,East,2024-10,222,177.67
85,Yatin Baral,Bhubaneswar,East,2024-11,223,201.67
85,Yatin Baral,Bhubaneswar,East,2024-12,199,214.67
86,Oni Virk,Bhubaneswar,East,2023-07,162,162.0
86,Oni Virk,Bhubaneswar,East,2023-08,141,151.5
86,Oni Virk,Bhubaneswar,East,2023-09,154,152.33
86,Oni Virk,Bhubaneswar,East,2023-10,206,167.0
86,Oni Virk,Bhubaneswar,East,2023-11,203,187.67
86,Oni Virk,Bhubaneswar,East,2023-12,190,199.67
86,Oni Virk,Bhubaneswar,East,2024-01,190,194.33
86,Oni Virk,Bhubaneswar,East,2024-02,191,190.33
86,Oni Virk,Bhubaneswar,East,2024-03,220,200.33
86,Oni Virk,Bhubaneswar,East,2024-04,218,209.67
86,Oni Virk,Bhubaneswar,East,2024-05,217,218.33
86,Oni Virk,Bhubaneswar,East,2024-06,194,209.67
86,Oni Virk,Bhubaneswar,East,2024-07,172,194.33
86,Oni Virk,Bhubaneswar,East,2024-08,151,172.33
86,Oni Virk,Bhubaneswar,East,2024-09,160,161.0
86,Oni Virk,Bhubaneswar,East,2024-10,222,177.67
86,Oni Virk,Bhubaneswar,East,2024-11,223,201.67
86,Oni Virk,Bhubaneswar,East,2024-12,199,214.67
87,Advika Jayaraman,Bhubaneswar,East,2023-07,183,183.0
87,Advika Jayaraman,Bhubaneswar,East,2023-08,140,161.5
87,Advika Jayaraman,Bhubaneswar,East,2023-09,170,164.33
87,Advika Jayaraman,Bhubaneswar,East,2023-10,191,167.0
87,Advika Jayaraman,Bhubaneswar,East,2023-11,201,187.33
87,Advika Jayaraman,Bhubaneswar,East,2023-12,192,194.67
87,Advika Jayaraman,Bhubaneswar,East,2024-01,176,189.67
87,Advika Jayaraman,Bhubaneswar,East,2024-02,189,185.67
87,Advika Jayaraman,Bhubaneswar,East,2024-03,227,197.33
87,Advika Jayaraman,Bhubaneswar,East,2024-04,230,215.33
87,Advika Jayaraman,Bhubaneswar,East,2024-05,230,229.0
87,Advika Jayaraman,Bhubaneswar,East,2024-06,187,215.67
87,Advika Jayaraman,Bhubaneswar,East,2024-07,180,199.0
87,Advika Jayaraman,Bhubaneswar,East,2024-08,158,175.0
87,Advika Jayaraman,Bhubaneswar,East,2024-09,167,168.33
87,Advika Jayaraman,Bhubaneswar,East,2024-10,209,178.0
87,Advika Jayaraman,Bhubaneswar,East,2024-11,238,204.67
87,Advika Jayaraman,Bhubaneswar,East,2024-12,233,226.67
88,William Lanka,Bhubaneswar,East,2023-07,183,183.0
88,William Lanka,Bhubaneswar,East,2023-08,140,161.5
88,William Lanka,Bhubaneswar,East,2023-09,170,164.33
88,William Lanka,Bhubaneswar,East,2023-10,191,167.0
88,William Lanka,Bhubaneswar,East,2023-11,201,187.33
88,William Lanka,Bhubaneswar,East,2023-12,192,194.67
88,William Lanka,Bhubaneswar,East,2024-01,176,189.67
88,William Lanka,Bhubaneswar,East,2024-02,189,185.67
88,William Lanka,Bhubaneswar,East,2024-03,227,197.33
88,William Lanka,Bhubaneswar,East,2024-04,230,215.33
88,William Lanka,Bhubaneswar,East,2024-05,230,229.0
88,William Lanka,Bhubaneswar,East,2024-06,187,215.67
88,William Lanka,Bhubaneswar,East,2024-07,180,199.0
88,William Lanka,Bhubaneswar,East,2024-08,158,175.0
88,William Lanka,Bhubaneswar,East,2024-09,167,168.33
88,William Lanka,Bhubaneswar,East,2024-10,209,178.0
88,William Lanka,Bhubaneswar,East,2024-11,238,204.67
88,William Lanka,Bhubaneswar,East,2024-12,233,226.67
89,Karan Mital,Mumbai,West,2023-07,1665,1665.0
89,Karan Mital,Mumbai,West,2023-08,1702,1683.5
89,Karan Mital,Mumbai,West,2023-09,1688,1685.0
89,Karan Mital,Mumbai,West,2023-10,2048,1812.67
89,Karan Mital,Mumbai,West,2023-11,2021,1919.0
89,Karan Mital,Mumbai,West,2023-12,1884,1984.33
89,Karan Mital,Mumbai,West,2024-01,1914,1939.67
89,Karan Mital,Mumbai,West,2024-02,2113,1970.33
89,Karan Mital,Mumbai,West,2024-03,2116,2047.67
89,Karan Mital,Mumbai,West,2024-04,2117,2115.33
89,Karan Mital,Mumbai,West,2024-05,2149,2127.33
89,Karan Mital,Mumbai,West,2024-06,2208,2158.0
89,Karan Mital,Mumbai,West,2024-07,1861,2072.67
89,Karan Mital,Mumbai,West,2024-08,1848,1972.33
89,Karan Mital,Mumbai,West,2024-09,1878,1862.33
89,Karan Mital,Mumbai,West,2024-10,2220,1982.0
89,Karan Mital,Mumbai,West,2024-11,2215,2104.33
89,Karan Mital,Mumbai,West,2024-12,2044,2159.67
90,Diya Bora,Mumbai,West,2023-07,1681,1681.0
90,Diya Bora,Mumbai,West,2023-08,1716,1698.5
90,Diya Bora,Mumbai,West,2023-09,1731,1709.33
90,Diya Bora,Mumbai,West,2023-10,2054,1833.67
90,Diya Bora,Mumbai,West,2023-11,2042,1942.33
90,Diya Bora,Mumbai,West,2023-12,1903,1999.67
90,Diya Bora,Mumbai,West,2024-01,1925,1956.67
90,Diya Bora,Mumbai,West,2024-02,2115,1981.0
90,Diya Bora,Mumbai,West,2024-03,2149,2063.0
90,Diya Bora,Mumbai,West,2024-04,2135,2133.0
90,Diya Bora,Mumbai,West,2024-05,2168,2150.67
90,Diya Bora,Mumbai,West,2024-06,2220,2174.33
90,Diya Bora,Mumbai,West,2024-07,1880,2089.33
90,Diya Bora,Mumbai,West,2024-08,1900,2000.0
90,Diya Bora,Mumbai,West,2024-09,1913,1897.67
90,Diya Bora,Mumbai,West,2024-10,2222,2011.67
90,Diya Bora,Mumbai,West,2024-11,2238,2124.33
90,Diya Bora,Mumbai,West,2024-12,2055,2171.67
91,Tara Chaudhry,Mumbai,West,2023-07,1647,1647.0
91,Tara Chaudhry,Mumbai,West,2023-08,1691,1669.0
91,Tara Chaudhry,Mumbai,West,2023-09,1705,1681.0
91,Tara Chaudhry,Mumbai,West,2023-10,2023,1806.33
91,Tara Chaudhry,Mumbai,West,2023-11,2021,1916.33
91,Tara Chaudhry,Mumbai,West,2023-12,1865,1969.67
91,Tara Chaudhry,Mumbai,West,2024-01,1896,1927.33
91,Tara Chaudhry,Mumbai,West,2024-02,2097,1952.67
91,Tara Chaudhry,Mumbai,West,2024-03,2117,2036.67
91,Tara Chaudhry,Mumbai,West,2024-04,2105,2106.33
91,Tara Chaudhry,Mumbai,West,2024-05,2131,2117.67
91,Tara Chaudhry,Mumbai,West,2024-06,2201,2145.67
91,Tara Chaudhry,Mumbai,West,2024-07,1842,2058.0
91,Tara Chaudhry,Mumbai,West,2024-08,1857,1966.67
91,Tara Chaudhry,Mumbai,West,2024-09,1871,1856.67
91,Tara Chaudhry,Mumbai,West,2024-10,2197,1975.0
91,Tara Chaudhry,Mumbai,West,2024-11,2224,2097.33
91,Tara Chaudhry,Mumbai,West,2024-12,2048,2156.33
92,Tanay Toor,Mumbai,West,2023-07,1616,1616.0
92,Tanay Toor,Mumbai,West,2023-08,1662,1639.0
92,Tanay Toor,Mumbai,West,2023-09,1662,1646.67
92,Tanay Toor,Mumbai,West,2023-10,1986,1770.0
92,Tanay Toor,Mumbai,West,2023-11,1963,1870.33
92,Tanay Toor,Mumbai,West,2023-12,1838,1929.0
92,Tanay Toor,Mumbai,West,2024-01,1850,1883.67
92,Tanay Toor,Mumbai,West,2024-02,2046,1911.33
92,Tanay Toor,Mumbai,West,2024-03,2077,1991.0
92,Tanay Toor,Mumbai,West,2024-04,2055,2059.33
92,Tanay Toor,Mumbai,West,2024-05,2099,2077.0
92,Tanay Toor,Mumbai,West,2024-06,2174,2109.33
92,Tanay Toor,Mumbai,West,2024-07,1813,2028.67
92,Tanay Toor,Mumbai,West,2024-08,1810,1932.33
92,Tanay Toor,Mumbai,West,2024-09,1849,1824.0
92,Tanay Toor,Mumbai,West,2024-10,2140,1933.0
92,Tanay Toor,Mumbai,West,2024-11,2165,2051.33
92,Tanay Toor,Mumbai,West,2024-12,2001,2102.0
93,Kevin Palla,Mumbai,West,2023-07,1613,1613.0
93,Kevin Palla,Mumbai,West,2023-08,1628,1620.5
93,Kevin Palla,Mumbai,West,2023-09,1626,1622.33
93,Kevin Palla,Mumbai,West,2023-10,1955,1736.33
93,Kevin Palla,Mumbai,West,2023-11,1952,1844.33
93,Kevin Palla,Mumbai,West,2023-12,1807,1904.67
93,Kevin Palla,Mumbai,West,2024-01,1826,1861.67
93,Kevin Palla,Mumbai,West,2024-02,2011,1881.33
93,Kevin Palla,Mumbai,West,2024-03,2030,1955.67
93,Kevin Palla,Mumbai,West,2024-04,2028,2023.0
93,Kevin Palla,Mumbai,West,2024-05,2040,2032.67
93,Kevin Palla,Mumbai,West,2024-06,2102,2056.67
93,Kevin Palla,Mumbai,West,2024-07,1781,1974.33
93,Kevin Palla,Mumbai,West,2024-08,1795,1892.67
93,Kevin Palla,Mumbai,West,2024-09,1815,1797.0
93,Kevin Palla,Mumbai,West,2024-10,2124,1911.33
93,Kevin Palla,Mumbai,West,2024-11,2148,2029.0
93,Kevin Palla,Mumbai,West,2024-12,1962,2078.0
94,Yash Pingle,Mumbai,West,2023-07,1714,1714.0
94,Yash Pingle,Mumbai,West,2023-08,1728,1721.0
94,Yash Pingle,Mumbai,West,2023-09,1733,1725.0
94,Yash Pingle,Mumbai,West,2023-10,2089,1850.0
94,Yash Pingle,Mumbai,West,2023-11,2071,1964.33
94,Yash Pingle,Mumbai,West,2023-12,1934,2031.33
94,Yash Pingle,Mumbai,West,2024-01,1956,1987.0
94,Yash Pingle,Mumbai,West,2024-02,2139,2009.67
94,Yash Pingle,Mumbai,West,2024-03,2166,2087.0
94,Yash Pingle,Mumbai,West,2024-04,2172,2159.0
94,Yash Pingle,Mumbai,West,2024-05,2186,2174.67
94,Yash Pingle,Mumbai,West,2024-06,2261,2206.33
94,Yash Pingle,Mumbai,West,2024-07,1894,2113.67
94,Yash Pingle,Mumbai,West,2024-08,1913,2022.67
94,Yash Pingle,Mumbai,West,2024-09,1926,1911.0
94,Yash Pingle,Mumbai,West,2024-10,2257,2032.0
94,Yash Pingle,Mumbai,West,2024-11,2270,2151.0
94,Yash Pingle,Mumbai,West,2024-12,2099,2208.67
95,Nakul Sarma,Mumbai,West,2023-07,1734,1734.0
95,Nakul Sarma,Mumbai,West,2023-08,1743,1738.5
95,Nakul Sarma,Mumbai,West,2023-09,1743,1740.0
95,Nakul Sarma,Mumbai,West,2023-10,2074,1853.33
95,Nakul Sarma,Mumbai,West,2023-11,2084,1967.0
95,Nakul Sarma,Mumbai,West,2023-12,1944,2034.0
95,Nakul Sarma,Mumbai,West,2024-01,1902,1976.67
95,Nakul Sarma,Mumbai,West,2024-02,2105,1983.67
95,Nakul Sarma,Mumbai,West,2024-03,2129,2045.33
95,Nakul Sarma,Mumbai,West,2024-04,2162,2132.0
95,Nakul Sarma,Mumbai,West,2024-05,2184,2158.33
95,Nakul Sarma,Mumbai,West,2024-06,2171,2172.33
95,Nakul Sarma,Mumbai,West,2024-07,1869,2074.67
95,Nakul Sarma,Mumbai,West,2024-08,1863,1967.67
95,Nakul Sarma,Mumbai,West,2024-09,1899,1877.0
95,Nakul Sarma,Mumbai,West,2024-10,2235,1999.0
95,Nakul Sarma,Mumbai,West,2024-11,2217,2117.0
95,Nakul Sarma,Mumbai,West,2024-12,2092,2181.33
96,Abhiram Mistry,Mumbai,West,2023-07,1745,1745.0
96,Abhiram Mistry,Mumbai,West,2023-08,1750,1747.5
96,Abhiram Mistry,Mumbai,West,2023-09,1739,1744.67
96,Abhiram Mistry,Mumbai,West,2023-10,2071,1853.33
96,Abhiram Mistry,Mumbai,West,2023-11,2082,1964.0
96,Abhiram Mistry,Mumbai,West,2023-12,1927,2026.67
96,Abhiram Mistry,Mumbai,West,2024-01,1910,1973.0
96,Abhiram Mistry,Mumbai,West,2024-02,2102,1979.67
96,Abhiram Mistry,Mumbai,West,2024-03,2137,2049.67
96,Abhiram Mistry,Mumbai,West,2024-04,2152,2130.33
96,Abhiram Mistry,Mumbai,West,2024-05,2195,2161.33
96,Abhiram Mistry,Mumbai,West,2024-06,2159,2168.67
96,Abhiram Mistry,Mumbai,West,2024-07,1858,2070.67
96,Abhiram Mistry,Mumbai,West,2024-08,1872,1963.0
96,Abhiram Mistry,Mumbai,West,2024-09,1892,1874.0
96,Abhiram Mistry,Mumbai,West,2024-10,2234,1999.33
96,Abhiram Mistry,Mumbai,West,2024-11,2210,2112.0
96,Abhiram Mistry,Mumbai,West,2024-12,2074,2172.67
97,Krish Lalla,Mumbai,West,2023-07,1783,1783.0
97,Krish Lalla,Mumbai,West,2023-08,1798,1790.5
97,Krish Lalla,Mumbai,West,2023-09,1806,1795.67
97,Krish Lalla,Mumbai,West,2023-10,2143,1915.67
97,Krish Lalla,Mumbai,West,2023-11,2139,2029.33
97,Krish Lalla,Mumbai,West,2023-12,1996,2092.67
97,Krish Lalla,Mumbai,West,2024-01,1954,2029.67
97,Krish Lalla,Mumbai,West,2024-02,2182,2044.0
97,Krish Lalla,Mumbai,West,2024-03,2211,2115.67
97,Krish Lalla,Mumbai,West,2024-04,2235,2209.33
97,Krish Lalla,Mumbai,West,2024-05,2266,2237.33
97,Krish Lalla,Mumbai,West,2024-06,2222,2241.0
97,Krish Lalla,Mumbai,West,2024-07,1914,2134.0
97,Krish Lalla,Mumbai,West,2024-08,1935,2023.67
97,Krish Lalla,Mumbai,West,2024-09,1956,1935.0
97,Krish Lalla,Mumbai,West,2024-10,2304,2065.0
97,Krish Lalla,Mumbai,West,2024-11,2301,2187.0
97,Krish Lalla,Mumbai,West,2024-12,2158,2254.33
98,Hredhaan Dugal,Mumbai,West,2023-07,1801,1801.0
98,Hredhaan Dugal,Mumbai,West,2023-08,1805,1803.0
98,Hredhaan Dugal,Mumbai,West,2023-09,1823,1809.67
98,Hredhaan Dugal,Mumbai,West,2023-10,2163,1930.33
98,Hredhaan Dugal,Mumbai,West,2023-11,2167,2051.0
98,Hredhaan Dugal,Mumbai,West,2023-12,2007,2112.33
98,Hredhaan Dugal,Mumbai,West,2024-01,1973,2049.0
98,Hredhaan Dugal,Mumbai,West,2024-02,2207,2062.33
98,Hredhaan Dugal,Mumbai,West,2024-03,2212,2130.67
98,Hredhaan Dugal,Mumbai,West,2024-04,2242,2220.33
98,Hredhaan Dugal,Mumbai,West,2024-05,2287,2247.0
98,Hredhaan Dugal,Mumbai,West,2024-06,2254,2261.0
98,Hredhaan Dugal,Mumbai,West,2024-07,1942,2161.0
98,Hredhaan Dugal,Mumbai,West,2024-08,1955,2050.33
98,Hredhaan Dugal,Mumbai,West,2024-09,1968,1955.0
98,Hredhaan Dugal,Mumbai,West,2024-10,2329,2084.0
98,Hredhaan Dugal,Mumbai,West,2024-11,2289,2195.33
98,Hredhaan Dugal,Mumbai,West,2024-12,2171,2263.0
99,Baghyawati Kade,Mumbai,West,2023-07,1717,1717.0
99,Baghyawati Kade,Mumbai,West,2023-08,1718,1717.5
99,Baghyawati Kade,Mumbai,West,2023-09,1721,1718.67
99,Baghyawati Kade,Mumbai,West,2023-10,2037,1825.33
99,Baghyawati Kade,Mumbai,West,2023-11,2059,1939.0
99,Baghyawati Kade,Mumbai,West,2023-12,1886,1994.0
99,Baghyawati Kade,Mumbai,West,2024-01,1871,1938.67
99,Baghyawati Kade,Mumbai,West,2024-02,2064,1940.33
99,Baghyawati Kade,Mumbai,West,2024-03,2102,2012.33
99,Baghyawati Kade,Mumbai,West,2024-04,2121,2095.67
99,Baghyawati Kade,Mumbai,West,2024-05,2137,2120.0
99,Baghyawati Kade,Mumbai,West,2024-06,2113,2123.67
99,Baghyawati Kade,Mumbai,West,2024-07,1827,2025.67
99,Baghyawati Kade,Mumbai,West,2024-08,1847,1929.0
99,Baghyawati Kade,Mumbai,West,2024-09,1847,1840.33
99,Baghyawati Kade,Mumbai,West,2024-10,2184,1959.33
99,Baghyawati Kade,Mumbai,West,2024-11,2177,2069.33
99,Baghyawati Kade,Mumbai,West,2024-12,2057,2139.33
100,Samar Lalla,Mumbai,West,2023-07,1771,1771.0
100,Samar Lalla,Mumbai,West,2023-08,1771,1771.0
100,Samar Lalla,Mumbai,West,2023-09,1801,1781.0
100,Samar Lalla,Mumbai,West,2023-10,2115,1895.67
100,Samar Lalla,Mumbai,West,2023-11,2135,2017.0
100,Samar Lalla,Mumbai,West,2023-12,1986,2078.67
100,Samar Lalla,Mumbai,West,2024-01,1953,2024.67
100,Samar Lalla,Mumbai,West,2024-02,2183,2040.67
100,Samar Lalla,Mumbai,West,2024-03,2186,2107.33
100,Samar Lalla,Mumbai,West,2024-04,2199,2189.33
100,Samar Lalla,Mumbai,West,2024-05,2262,2215.67
